iter	Passed	Remaining
4069	303835	442689
4070	303922	442632
4071	303994	442554
4072	304050	442452
4073	304107	442351
4074	304161	442246
4075	304219	442147
4076	304276	442048
4077	304343	441962
4078	304404	441867
4079	304468	441778
4080	304544	441705
4081	304612	441620
4082	304685	441543
4083	304761	441471
4084	304835	441395
4085	304914	441327
4086	304989	441254
4087	305063	441177
4088	305137	441102
4089	305232	441057
4090	305345	441037
4091	305420	440963
4092	305506	440905
4093	305599	440857
4094	305692	440809
4095	305788	440766
4096	305886	440724
4097	305951	440635
4098	306024	440558
4099	306105	440492
4100	306164	440396
4101	306233	440313
4102	306312	440245
4103	306424	440223
4104	306535	440201
4105	306628	440152
4106	306750	440146
4107	306851	440109
4108	306918	440023
4109	306986	439939
4110	307042	439838
4111	307107	439749
4112	307171	439659
4113	307236	439570
4114	307300	439480
4115	307362	439387
4116	307426	439297
4117	307500	439221
4118	307560	439127
4119	307629	439044
4120	307734	439012
4121	307823	438958
4122	307887	438868
4123	307953	438780
4124	308017	438691
4125	308104	438634
4126	308167	438543
4127	308270	438508
4128	308353	438445
4129	308450	438403
4130	308517	438317
4131	308601	438256
4132	308684	438193
4133	308760	438120
4134	308840	438053
4135	308915	437978
4136	308979	437888
4137	309076	437845
4138	309154	437775
4139	309237	437712
4140	309325	437657
4141	309405	437589
4142	309460	437487
4143	309534	437411
4144	309619	437352
4145	309706	437294
4146	309777	437213
4147	309850	437137
4148	309925	437062
4149	309992	436976
4150	310064	436898
4151	310133	436816
4152	310208	436741
4153	310264	436641
4154	310347	436578
4155	310456	436552
4156	310548	436500
4157	310639	436449
4158	310714	436375
4159	310790	436301
4160	310868	436232
4161	310939	436152
4162	311018	436083
4163	311074	435982
4164	311156	435917
4165	311226	435837
4166	311293	435751
4167	311364	435670
4168	311432	435587
4169	311496	435497
4170	311559	435406
4171	311623	435317
4172	311696	435240
4173	311780	435177
4174	311891	435154
4175	311984	435105
4176	312045	435010
4177	312134	434956
4178	312197	434865
4179	312261	434775
4180	312323	434683
4181	312407	434621
4182	312472	434532
4183	312540	434449
4184	312607	434364
4185	312688	434298
4186	312792	434263
4187	312900	434235
4188	312962	434142
4189	313025	434052
4190	313095	433970
4191	313150	433868
4192	313238	433812
4193	313323	433751
4194	313411	433695
4195	313514	433660
4196	313598	433597
4197	313695	433554
4198	313785	433500
4199	313876	433447
4200	313975	433407
4201	314038	433315
4202	314111	433239
4203	314186	433165
4204	314254	433080
4205	314320	432994
4206	314365	432878
4207	314436	432799
4208	314532	432752
4209	314617	432693
4210	314713	432646
4211	314790	432575
4212	314879	432520
4213	314941	432428
4214	315050	432400
4215	315155	432367
4216	315229	432291
4217	315295	432205
4218	315370	432129
4219	315467	432085
4220	315558	432033
4221	315658	431993
4222	315739	431927
4223	315812	431850
4224	315878	431762
4225	315944	431676
4226	316021	431603
4227	316100	431536
4228	316168	431451
4229	316233	431362
4230	316310	431291
4231	316366	431191
4232	316440	431115
4233	316507	431030
4234	316584	430958
4235	316652	430874
4236	316709	430775
4237	316776	430690
4238	316845	430607
4239	316909	430519
4240	316968	430422
4241	317037	430340
4242	317097	430245
4243	317163	430158
4244	317221	430061
4245	317308	430003
4246	317405	429958
4247	317475	429878
4248	317548	429799
4249	317635	429742
4250	317722	429683
4251	317815	429633
4252	317939	429626
4253	318045	429592
4254	318132	429535
4255	318231	429493
4256	318286	429392
4257	318350	429301
4258	318410	429207
4259	318494	429145
4260	318565	429065
4261	318650	429004
4262	318708	428906
4263	318789	428840
4264	318869	428772
4265	318938	428689
4266	319033	428642
4267	319102	428560
4268	319172	428479
4269	319245	428401
4270	319317	428323
4271	319384	428238
4272	319457	428161
4273	319533	428087
4274	319595	427996
4275	319656	427902
4276	319743	427845
4277	319818	427770
4278	319910	427717
4279	320007	427674
4280	320108	427634
4281	320208	427593
4282	320280	427514
4283	320338	427417
4284	320406	427333
4285	320468	427241
4286	320528	427147
4287	320610	427081
4288	320691	427015
4289	320781	426960
4290	320835	426858
4291	320917	426793
4292	320989	426714
4293	321042	426610
4294	321084	426492
4295	321123	426370
4296	321161	426247
4297	321202	426127
4298	321240	426003
4299	321326	425943
4300	321393	425859
4301	321438	425744
4302	321493	425644
4303	321581	425587
4304	321641	425493
4305	321682	425373
4306	321761	425305
4307	321832	425225
4308	321914	425160
4309	321973	425064
4310	322039	424978
4311	322119	424910
4312	322185	424824
4313	322248	424734
4314	322310	424643
4315	322374	424553
4316	322481	424522
4317	322580	424479
4318	322708	424474
4319	322781	424397
4320	322838	424300
4321	322914	424226
4322	322973	424131
4323	323067	424082
4324	323172	424046
4325	323230	423950
4326	323311	423883
4327	323420	423854
4328	323520	423812
4329	323612	423760
4330	323716	423723
4331	323801	423662
4332	323859	423566
4333	323927	423483
4334	324017	423427
4335	324113	423380
4336	324185	423302
4337	324254	423219
4338	324321	423135
4339	324402	423069
4340	324469	422983
4341	324532	422894
4342	324611	422824
4343	324666	422724
4344	324746	422655
4345	324817	422576
4346	324895	422505
4347	324957	422414
4348	325031	422338
4349	325119	422281
4350	325212	422230
4351	325271	422136
4352	325346	422061
4353	325415	421978
4354	325479	421890
4355	325538	421794
4356	325602	421705
4357	325682	421638
4358	325749	421553
4359	325821	421475
4360	325891	421395
4361	325954	421305
4362	326022	421221
4363	326098	421147
4364	326154	421049
4365	326212	420952
4366	326278	420867
4367	326339	420774
4368	326397	420678
4369	326466	420596
4370	326530	420507
4371	326595	420420
4372	326655	420326
4373	326726	420248
4374	326786	420154
4375	326858	420076
4376	326931	419999
4377	326990	419903
4378	327062	419826
4379	327128	419740
4380	327199	419661
4381	327265	419574
4382	327328	419485
4383	327397	419403
4384	327468	419324
4385	327539	419245
4386	327614	419170
4387	327700	419110
4388	327761	419018
4389	327819	418922
4390	327877	418826
4391	327961	418763
4392	328036	418688
4393	328101	418602
4394	328171	418520
4395	328234	418431
4396	328305	418352
4397	328379	418277
4398	328455	418204
4399	328522	418119
4400	328583	418027
4401	328648	417940
4402	328718	417859
4403	328786	417777
4404	328857	417697
4405	328931	417621
4406	328994	417532
4407	329063	417450
4408	329124	417358
4409	329183	417264
4410	329261	417194
4411	329329	417111
4412	329393	417022
4413	329472	416953
4414	329546	416878
4415	329624	416808
4416	329703	416738
4417	329762	416644
4418	329818	416545
4419	329883	416458
4420	329963	416391
4421	330034	416312
4422	330132	416266
4423	330204	416189
4424	330276	416111
4425	330370	416061
4426	330446	415988
4427	330522	415915
4428	330592	415833
4429	330650	415738
4430	330718	415655
4431	330788	415576
4432	330847	415481
4433	330911	415393
4434	330985	415317
4435	331056	415239
4436	331128	415160
4437	331198	415080
4438	331275	415007
4439	331345	414928
4440	331418	414851
4441	331475	414754
4442	331534	414660
4443	331607	414583
4444	331696	414527
4445	331762	414441
4446	331835	414365
4447	331911	414292
4448	331975	414204
4449	332075	414162
4450	332163	414103
4451	332237	414028
4452	332306	413946
4453	332366	413854
4454	332442	413780
4455	332521	413711
4456	332588	413627
4457	332659	413548
4458	332727	413464
4459	332806	413396
4460	332881	413322
4461	332969	413264
4462	333044	413190
4463	333121	413118
4464	333200	413049
4465	333262	412959
4466	333329	412874
4467	333388	412781
4468	333453	412694
4469	333516	412605
4470	333583	412521
4471	333646	412432
4472	333710	412344
4473	333772	412254
4474	333842	412174
4475	333928	412113
4476	334041	412086
4477	334116	412012
4478	334188	411934
4479	334286	411888
4480	334398	411859
4481	334514	411836
4482	334592	411766
4483	334651	411672
4484	334713	411582
4485	334774	411491
4486	334838	411402
4487	334899	411311
4488	334962	411223
4489	335025	411133
4490	335084	411039
4491	335158	410964
4492	335228	410883
4493	335300	410806
4494	335376	410733
4495	335452	410660
4496	335523	410581
4497	335595	410503
4498	335676	410437
4499	335749	410359
4500	335856	410325
4501	335945	410268
4502	336013	410185
4503	336077	410098
4504	336152	410024
4505	336221	409942
4506	336291	409861
4507	336361	409781
4508	336429	409699
4509	336506	409627
4510	336576	409547
4511	336654	409476
4512	336728	409401
4513	336790	409311
4514	336849	409218
4515	336946	409170
4516	337041	409121
4517	337133	409066
4518	337220	409007
4519	337281	408916
4520	337345	408828
4521	337415	408748
4522	337507	408695
4523	337607	408651
4524	337673	408566
4525	337767	408515
4526	337827	408423
4527	337914	408363
4528	337971	408266
4529	338041	408186
4530	338102	408095
4531	338172	408015
4532	338259	407955
4533	338334	407882
4534	338417	407817
4535	338485	407734
4536	338543	407640
4537	338595	407538
4538	338657	407448
4539	338713	407351
4540	338812	407305
4541	338903	407250
4542	338984	407184
4543	339084	407139
4544	339199	407113
4545	339301	407072
4546	339388	407012
4547	339478	406956
4548	339563	406893
4549	339643	406825
4550	339716	406749
4551	339782	406664
4552	339856	406588
4553	339932	406515
4554	340009	406443
4555	340069	406351
4556	340141	406274
4557	340216	406199
4558	340269	406099
4559	340342	406022
4560	340420	405952
4561	340490	405872
4562	340563	405794
4563	340633	405715
4564	340704	405635
4565	340769	405549
4566	340846	405478
4567	340912	405393
4568	340984	405315
4569	341056	405237
4570	341128	405159
4571	341206	405089
4572	341284	405019
4573	341346	404928
4574	341416	404849
4575	341489	404772
4576	341568	404702
4577	341642	404627
4578	341712	404547
4579	341788	404474
4580	341894	404437
4581	342013	404414
4582	342104	404359
4583	342222	404336
4584	342305	404271
4585	342423	404247
4586	342534	404216
4587	342611	404143
4588	342678	404060
4589	342741	403971
4590	342808	403887
4591	342872	403801
4592	342933	403710
4593	342992	403617
4594	343076	403553
4595	343123	403446
4596	343194	403367
4597	343261	403283
4598	343332	403204
4599	343404	403127
4600	343470	403042
4601	343533	402953
4602	343598	402867
4603	343662	402780
4604	343716	402682
4605	343780	402594
4606	343856	402522
4607	343920	402435
4608	343985	402348
4609	344055	402268
4610	344126	402189
4611	344189	402101
4612	344261	402024
4613	344335	401948
4614	344403	401866
4615	344476	401789
4616	344583	401752
4617	344662	401683
4618	344742	401614
4619	344811	401533
4620	344879	401450
4621	344942	401363
4622	345013	401283
4623	345088	401209
4624	345154	401125
4625	345225	401046
4626	345287	400957
4627	345349	400868
4628	345420	400789
4629	345480	400697
4630	345555	400624
4631	345654	400577
4632	345740	400516
4633	345809	400434
4634	345883	400358
4635	345955	400281
4636	346030	400207
4637	346101	400128
4638	346164	400040
4639	346234	399960
4640	346299	399874
4641	346364	399788
4642	346423	399695
4643	346524	399651
4644	346585	399562
4645	346661	399489
4646	346751	399431
4647	346850	399385
4648	346949	399339
4649	347051	399295
4650	347111	399204
4651	347175	399117
4652	347240	399031
4653	347320	398963
4654	347396	398890
4655	347479	398825
4656	347554	398751
4657	347625	398672
4658	347688	398584
4659	347749	398494
4660	347820	398415
4661	347888	398332
4662	347949	398242
4663	348016	398159
4664	348080	398073
4665	348149	397991
4666	348213	397904
4667	348273	397814
4668	348343	397734
4669	348405	397644
4670	348478	397568
4671	348537	397475
4672	348596	397383
4673	348659	397295
4674	348715	397199
4675	348786	397121
4676	348850	397034
4677	348915	396949
4678	348978	396861
4679	349045	396777
4680	349116	396699
4681	349187	396621
4682	349283	396570
4683	349374	396515
4684	349457	396449
4685	349531	396374
4686	349626	396322
4687	349701	396249
4688	349775	396173
4689	349841	396089
4690	349912	396010
4691	349980	395928
4692	350046	395844
4693	350131	395780
4694	350223	395726
4695	350325	395682
4696	350454	395670
4697	350522	395587
4698	350578	395492
4699	350646	395409
4700	350718	395331
4701	350779	395241
4702	350841	395153
4703	350914	395077
4704	350977	394989
4705	351041	394902
4706	351105	394816
4707	351184	394746
4708	351259	394672
4709	351328	394591
4710	351392	394505
4711	351448	394410
4712	351523	394336
4713	351595	394258
4714	351661	394174
4715	351717	394079
4716	351780	393990
4717	351851	393912
4718	351920	393832
4719	351986	393747
4720	352066	393679
4721	352126	393588
4722	352184	393495
4723	352257	393418
4724	352328	393339
4725	352399	393261
4726	352461	393173
4727	352534	393096
4728	352602	393014
4729	352671	392934
4730	352745	392858
4731	352819	392783
4732	352887	392702
4733	352975	392642
4734	353053	392571
4735	353133	392502
4736	353232	392455
4737	353329	392406
4738	353428	392359
4739	353492	392272
4740	353554	392183
4741	353613	392091
4742	353676	392004
4743	353748	391926
4744	353814	391842
4745	353882	391761
4746	353987	391719
4747	354048	391631
4748	354109	391540
4749	354182	391464
4750	354260	391394
4751	354317	391300
4752	354391	391224
4753	354479	391165
4754	354566	391104
4755	354632	391020
4756	354694	390932
4757	354755	390842
4758	354825	390763
4759	354938	390730
4760	355029	390674
4761	355116	390613
4762	355190	390537
4763	355263	390462
4764	355331	390379
4765	355393	390291
4766	355456	390204
4767	355527	390126
4768	355595	390044
4769	355661	389959
4770	355736	389885
4771	355825	389827
4772	355890	389741
4773	355953	389654
4774	356043	389597
4775	356158	389566
4776	356263	389525
4777	356337	389450
4778	356401	389363
4779	356469	389283
4780	356538	389201
4781	356617	389131
4782	356695	389061
4783	356760	388975
4784	356826	388892
4785	356890	388806
4786	356957	388723
4787	357019	388635
4788	357091	388557
4789	357165	388482
4790	357234	388402
4791	357301	388319
4792	357381	388250
4793	357456	388176
4794	357518	388088
4795	357586	388006
4796	357653	387924
4797	357722	387843
4798	357785	387756
4799	357855	387677
4800	357935	387607
4801	358015	387539
4802	358119	387496
4803	358182	387409
4804	358267	387346
4805	358383	387316
4806	358438	387220
4807	358505	387138
4808	358580	387063
4809	358649	386983
4810	358719	386904
4811	358791	386826
4812	358862	386748
4813	358930	386666
4814	358984	386570
4815	359053	386489
4816	359109	386394
4817	359172	386308
4818	359232	386217
4819	359296	386131
4820	359366	386051
4821	359441	385978
4822	359508	385896
4823	359576	385813
4824	359639	385727
4825	359699	385637
4826	359759	385546
4827	359822	385459
4828	359884	385372
4829	359946	385284
4830	360006	385194
4831	360072	385110
4832	360135	385023
4833	360205	384944
4834	360269	384858
4835	360348	384788
4836	360411	384702
4837	360474	384615
4838	360569	384563
4839	360666	384512
4840	360745	384442
4841	360810	384357
4842	360873	384271
4843	360940	384188
4844	361009	384108
4845	361078	384027
4846	361165	383966
4847	361240	383892
4848	361337	383841
4849	361430	383786
4850	361517	383725
4851	361615	383676
4852	361696	383608
4853	361785	383549
4854	361849	383463
4855	361919	383384
4856	361980	383295
4857	362046	383211
4858	362120	383136
4859	362201	383068
4860	362260	382978
4861	362329	382897
4862	362399	382818
4863	362466	382736
4864	362537	382657
4865	362598	382569
4866	362666	382488
4867	362739	382411
4868	362804	382326
4869	362869	382242
4870	362928	382152
4871	362994	382068
4872	363073	381998
4873	363139	381914
4874	363202	381827
4875	363267	381743
4876	363344	381671
4877	363413	381591
4878	363505	381535
4879	363586	381467
4880	363663	381395
4881	363737	381320
4882	363819	381254
4883	363889	381174
